title,contentsid,type_value,type_label,address,roadaddress,postcode,phoneno,latitude,longitude,region1cd_value,region1cd_label,region2cd_value,region2cd_label,photoid,imgpath,thumbnailpath,introduction,alltags,tag
수상한소금밭게스트하우스,CNTS_000000000018424,c3,숙박,제주특별자치도 제주시 구좌읍 종달리 814-129,제주특별자치도 제주시 구좌읍 종달동길 36-10,,010-8933-0848,33.490444,126.90256,region1,제주시,16,구좌,2785,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/6c1e2baa-f375-48d7-b996-d463d92bef53.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/c974ea63-f347-43ef-8227-6d1d10f3542d.gif,구좌읍 종달리에 위치한 게스트하우스,"게스트하우스,숙소,펜션,공공와이파이존,조식,힐링쉼터,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움","게스트하우스,숙소,펜션,공공와이파이존,조식,힐링쉼터"
하도리일번지,CNTS_000000000018426,c3,숙박,제주특별자치도 제주시 구좌읍 하도리 1,제주특별자치도 제주시 구좌읍 해맞이해안로 1860,63363,010-2012-5331,33.521843,126.89876,region1,제주시,16,구좌,2795,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/ab36032b-497b-40e7-af7a-53ba8b5e68d6.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/90fb73c2-3c76-4176-bfb4-e68768792cca.jpg,하도리 1번지에 있는 독채 펜션,"펜션,숙소,휴양펜션,해변,수영장,바비큐,공공와이파이존,풀빌라,독채,단체여행객,해수욕장,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,유도 및 안내시설,경보 및 피난시설,아주 어려움","펜션,숙소,휴양펜션,해변,수영장,바비큐,공공와이파이존,풀빌라,독채,단체여행객,해수욕장"
해바라기 펜션,CNTS_000000000018427,c3,숙박,제주특별자치도 서귀포시 표선면 세화리 1545,제주특별자치도 서귀포시 표선면 일주동로6285번길 13-12,,010-5115-2003,33.30551,126.80104,region2,서귀포시,26,표선,2806,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/4ab237c8-2a07-4fdf-b049-7006165d9c0f.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/f0b93a84-0fbe-4d38-b56b-58b0b2343356.gif,편백나무로 만들어진 다양한 객실을 갖춘 펜션,"펜션,숙소,휴양펜션,풀빌라,스파,어린이,가족,바비큐,수영장,해변,공공와이파이존,단체여행객,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,유도 및 안내시설,경보 및 피난시설,아주 어려움","펜션,숙소,휴양펜션,풀빌라,스파,어린이,가족,바비큐,수영장,해변,공공와이파이존,단체여행객"
제주 제이제이 게스트하우스,CNTS_000000000018431,c3,숙박,제주특별자치도 서귀포시 색달동 2472-1,제주특별자치도 서귀포시 천제연로 103-15,,064-738-8151,33.25583,126.4165,region2,서귀포시,24,중문,2812,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/ea578122-7a03-413a-91dd-84760c564124.jpeg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/5439c563-8e8e-4f3c-ab4a-117640873dc3.jpeg,중문관광단지 초입에 위치한 게스트하우스,"게스트하우스,숙소,공공와이파이존,조식,주차장,물품보관서비스,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,유도 및 안내시설,경보 및 피난시설,아주 어려움","게스트하우스,숙소,공공와이파이존,조식,주차장,물품보관서비스"
단추스테이 단추숲,CNTS_000000000018436,c3,숙박,제주특별자치도 제주시 한경면 조수리 2851-3,제주특별자치도 제주시 한경면  고조로 311-8,,010-2759-1320,33.319572,126.20922,region1,제주시,14,한경,2841,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/e845df52-d7f6-44fa-9f81-b749c0ac97ec.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/90447a2c-0aa1-4fb6-88c7-f3f18a0b84bd.jpg,나눔으로 마음이 따뜻해지는 집,"게스트하우스,숙소,숲,독채,조식,조식 포함,해수욕장,해변,교통,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움","게스트하우스,숙소,숲,독채,조식,조식 포함,해수욕장,해변,교통"
로뎀펜션,CNTS_000000000018508,c3,숙박,제주특별자치도 제주시 우도면 연평리 2515,제주특별자치도 제주시 우도면 우도해안길 264,,064-782-5501,33.5035896,126.9427205,region3,섬 속의 섬,31,우도,3159,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/85677ed5-9a7d-4775-b7fb-8c9f4fb8c2e8.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/0d59e7fe-bea3-4895-9ee9-31ea55eabbfd.jpg,"우도 명물중 하나인 산호해변 바로 앞에 위치하여, 객실에서 바다가 보이는 펜션형 민박 펜션로뎀.","펜션,숙소,휴양펜션,자연경관,해변,독채,단체여행객,가족,바비큐,공공와이파이존,해수욕장,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움","펜션,숙소,휴양펜션,자연경관,해변,독채,단체여행객,가족,바비큐,공공와이파이존,해수욕장"
뽀요요펜션,CNTS_000000000018511,c3,숙박,제주특별자치도 제주시 우도면 연평리 2652,제주특별자치도 제주시 우도면 우도해안길 128,63365,010-9737-8118,33.49425,126.9468,region3,섬 속의 섬,31,우도,3189,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/4ce30eb9-7140-4dc3-8ddb-75f10a117768.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/564738b4-97aa-444b-a243-c49ad6b258c4.jpg,우도 속 카페와 함께 운영되는 펜션,"펜션,숙소,휴양펜션,우도,바비큐,해수욕장,해변,자연경관,온돌방,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움","펜션,숙소,휴양펜션,우도,바비큐,해수욕장,해변,자연경관,온돌방"
우도사랑,CNTS_000000000018512,c3,숙박,제주특별자치도 제주시 우도면 연평리 2401-4,제주특별자치도 제주시 우도면 우목길 82-2,63365,010-4661-7392,33.509827,126.94633,region3,섬 속의 섬,31,우도,3200,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/190b1451-1349-4fa1-a537-0aeed33004ac.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/b24ec007-0b86-4062-9437-71c0bb93891f.jpg,우도에 위치한 작은 정원과 텃밭이 있는 펜션,"펜션,숙소,독채,가족,바비큐,공공와이파이존,교통,해변,정원,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,유도 및 안내시설,경보 및 피난시설,아주 어려움","펜션,숙소,독채,가족,바비큐,공공와이파이존,교통,해변,정원"
소섬바당,CNTS_000000000018515,c3,숙박,제주특별자치도 제주시 우도면 연평리 1341-1,제주특별자치도 제주시 우도면 우도로 190,,010-5534-0588,33.50887,126.95365,region3,섬 속의 섬,31,우도,3227,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/81bb090d-541c-4bee-99ba-7e2c53c9379c.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/9beec26b-cf49-4804-8105-8664057efb3a.jpg,우도의 중앙에 위치한 게스트하우스,"게스트하우스,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,유도 및 안내시설,경보 및 피난시설","게스트하우스,숙소,민박,농어촌민박,조식 포함,교통,공공와이파이존,온돌방,가족,해수욕장"
하얀산호민박,CNTS_000000000018520,c3,숙박,제주특별자치도 제주시 우도면 연평리 2649-1,제주특별자치도 제주시 우도면 우도해안길 144,,064-784-9090,33.4943265,126.9451046,region3,섬 속의 섬,31,우도,3245,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/db6ec51f-0cd8-4a1c-8b19-d9a9ec951970.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/b3936a8a-5306-45b0-899b-8bbde073ae70.jpg,우도팔경중 3경인 천진산관이 눈앞에 보이고 바로 앞에 바다가 바로 내다보이는 하얀산호펜션,"민박,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움","민박,숙소,농어촌민박,휴양펜션,펜션,바비큐,해수욕장,해변,조식 포함,공공와이파이존,교통"
우도피아,CNTS_000000000018522,c3,숙박,제주특별자치도 제주시 우도면 연평리 559,제주특별자치도 제주시 우도면 영일진사길 51-40,63365,064-784-9621,33.506397,126.96042,region3,섬 속의 섬,31,우도,3262,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/dbfa4c8b-bb3d-4f13-9373-7b768b99ca42.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/a1279ec5-156c-4daf-b1b5-98d98c5b63f6.jpg,아름다운 우도 경관과 시원한 정원이 어우러진 펜션,"민박,숙소,펜션,휴양펜션,독채,바비큐,단체여행객,가족,공공와이파이존,공용주차장,현금결제,카드결제,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설,아주 어려움","민박,숙소,펜션,휴양펜션,독채,바비큐,단체여행객,가족,공공와이파이존"
발리인제주,CNTS_000000000018711,c3,숙박,제주도 제주시 구좌읍 종달리 572-10,제주도 제주시 구좌읍 달맞이해안로 2326,, 010-4618-1121,33.493397,126.90898,region1,제주시,16,구좌,3569,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/f27ef8c8-daca-4dd0-b13b-49f63a0f574d.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/af001b62-c09f-41b3-b195-367d6ac5ef63.jpg,성산일출봉과 우도가 한눈에 보이는 커플전용 독채 펜션,"펜션,숙소,휴양펜션,스파,독채,해수욕장,해변,공공와이파이존,수상레저,갯벌체험학습장,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,유도 및 안내시설,아주 어려움","펜션,숙소,휴양펜션,스파,독채,해수욕장,해변,공공와이파이존,수상레저,갯벌체험학습장"
단빌리지민박,CNTS_000000000018749,c3,숙박,제주특별자치도 제주시 한경면 고산리 1578-2,제주특별자치도 제주시 한경면 고락로 100,,0507-1430-3700,33.302131,126.1901501,region1,제주시,14,한경,3621,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/b8c53d98-ede6-4a46-8421-4859650e023c.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/1923268f-73fc-4bdb-9674-b1fccfc3a0ea.jpg,1인실부터 가족실까지 다양한 크기의 게스트하우스,"게스트하우스,숙소,민박,가족,독채,온돌방,공공와이파이존,단체여행객,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움","게스트하우스,숙소,민박,가족,독채,온돌방,공공와이파이존,단체여행객"
UncleBORO게스트하우스,CNTS_000000000018758,c3,숙박,제주특별자치도 제주시 한경면 저지리 3263-5,제주특별자치도 제주시 한경면 저지12길 60-6,,070-8861-4343,33.33838,126.262535,region1,제주시,14,한경,3655,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/63ed073e-88ec-4964-addd-4e45064264d3.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/9fe30189-6d54-444b-8ee0-131030d68cf0.jpg,조용한 소규모 여행자를 위한 정갈하고 여유로운 여자전용 게스트하우스,"민박,숙소,게스트하우스,농어촌민박,올레,산책로,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움","민박,숙소,게스트하우스,농어촌민박,올레,산책로"
리치망고펜션,CNTS_000000000018907,c3,숙박,제주특별자치도 제주시 우도면 연평리 1185-4,제주특별자치도 제주시 우도면 우도해안길 808,,010-7484-0124,33.5137495,126.9571616,region3,섬 속의 섬,31,우도,3890,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/9f165998-dc98-4c4e-b113-3bfc5da7cf56.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/017de8ed-7019-4070-9384-a7d4bc70a949.gif,신축건물의 깨끗한 객실과 아름다운해안뷰를 가진 리치망고펜션입니다.,"펜션,숙소,휴양펜션,우도,자연경관,민박,해수욕장,카페,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,유도 및 안내시설,경보 및 피난시설,아주 어려움","펜션,숙소,휴양펜션,우도,자연경관,민박,해수욕장,카페"
해안길펜션,CNTS_000000000018921,c3,숙박,제주특별자치도 제주시 우도면 연평리 751,제주특별자치도 제주시 우도면 우도해안길 690,63365,064-783-2087,33.51974,126.95852,region3,섬 속의 섬,31,우도,3926,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/6d42164a-53d8-449e-b016-c351ee9e2603.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/7b1b0a63-649a-4642-9af4-13c2b798d7eb.gif,우도 해안길에 위치한 펜션,"펜션,숙소,휴양펜션,바비큐,교통,해수욕장,해변,공공와이파이존,독채,우도,단체여행객,온돌방,가족,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,유도 및 안내시설,경보 및 피난시설,아주 어려움","펜션,숙소,휴양펜션,바비큐,교통,해수욕장,해변,공공와이파이존,독채,우도,단체여행객,온돌방,가족"
내도바당펜션,CNTS_000000000018986,c3,숙박,제주특별자치도 제주시 내도동 509,제주특별자치도 제주시 내도중길 9-7,,064-743-8339,33.4957899,126.440455,region1,제주시,11,제주시내,4113,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/374e1a43-135c-4c88-adc4-3a6f443cbc0d.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/6eb796c5-5707-4e00-bbae-4f8c8b0eb733.jpg,제주국제공항에서 15분거리에 위치한 내도바당펜션은 바로앞에 바닷가가있으며 1층엔 활어회식당도 겸하고있다.,"펜션,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움","펜션,숙소,휴양펜션,민박,고향민박,주차장"
몽돌바당,CNTS_000000000018987,c3,숙박,제주특별자치도 제주시 내도동 606-1,제주특별자치도 제주시 내도3길 10,63074,064-743-6107,33.494644,126.4396,region1,제주시,11,제주시내,4123,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/a081de00-df34-4e73-8d6d-1330bec21c0c.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/48914531-2a2f-4871-9161-dab6f5ea1173.jpg,은은한 나무향을 느낄 수 있는 목조 팬션,"펜션,공용주차장,현금결제,카드결제,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설,아주 어려움","펜션,숙소,민박,휴양펜션,고향민박,주차장,공공와이파이존,자연경관,해변"
남촌풀하우스,CNTS_000000000019233,c3,숙박,제주도 서귀포시 표선면 표선리 1461-1,제주도 서귀포시 표선면 표선동서로 139,,-787-4100,33.316998,126.828255,region2,서귀포시,26,표선,4587,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/3b229f3f-f97c-4422-9637-302275384717.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/7447f072-1edd-4b38-9911-c2b0c793c423.jpg,표선에 위치한 은은한 황토의 향기와 원목내음이 가득한 펜션,"펜션,휴양펜션,바비큐,수영장,어린이,어린이놀이터,식당,가족,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움","펜션,휴양펜션,바비큐,수영장,어린이,어린이놀이터,식당,가족,농어촌민박"
서귀포통나무집,CNTS_000000000019236,c3,숙박,제주특별자치도 서귀포시 보목동 425,제주특별자치도 서귀포시 칠십리로503번길 1,,064-732-6747,33.2423359,126.6042263,region2,서귀포시,21,서귀포시내,4631,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/43beaa4b-4887-4fd6-bb67-f7d4700bd053.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/a105c6c6-d947-45d6-9173-eac0101618bb.jpg,"시멘트를 전혀 사용하지 않고 나무벽체, 황토바닥으로 시공된 자연친화적 펜션","휴식,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움","휴식,숙소,펜션,휴양펜션,바비큐,독채,단체여행객,가족,공공와이파이존,체험,수상레저,온돌방,교통"
